area_ratio_mean_context_over_novel,context_both_below_area,context_iou,frame_id,has_context_column,key,novel_gt_area,purity_oracle_iou,scene,size_bucket,soft_iou,soft_iou_no_area_gate,soft_pass,soft_pred_area,step1_oracle_iou,step1_pass,view
1.4961153314917126,False,0.933557010065453,260,True,8013,5792,0.4262584633500147,scene0559_01,large,0.4271071454907455,0.4271071454907455,False,13561,0.39635940600834874,False,3
0.9212950776520137,False,0.5445610528069299,260,True,20009,3799,0.27349302448012636,scene0559_01,large,0.5343939393939394,0.5343939393939394,True,6328,0.24386516853932586,False,3
0.9111168399644811,False,0.8772486989304594,170,True,6006,34911,0.7802860920783748,scene0568_02,large,0.8005156300354496,0.8005156300354496,True,43307,0.5542924281155233,True,2
0.9258892705361821,False,0.8772486989304594,174,True,6006,34354,0.7811594202898551,scene0568_02,large,0.7997805174185113,0.7997805174185113,True,42727,0.5430603857097692,True,3
0.9220301366662773,False,0.6149259125406578,554,True,5021,8561,0.5250702692900535,scene0615_00,large,0.573006867721708,0.573006867721708,True,12511,0.3216189207195203,False,2
0.7856718192627824,False,0.2229630271019136,554,True,8001,1682,0.02294630564479119,scene0615_00,small,0.23243102550754816,0.23243102550754816,False,3053,0.08805762081784387,False,2
0.8418164510890868,False,0.7266012598249624,554,True,13012,17859,0.6877287781070246,scene0615_00,large,0.6961748633879782,0.6961748633879782,True,24045,0.48577831885341155,False,2
0.9319362455726092,False,0.6149259125406578,555,True,5021,8470,0.5271275130817956,scene0615_00,large,0.5796597353497165,0.5796597353497165,True,12421,0.3213176668065464,False,3
0.728099173553719,False,0.2229630271019136,555,True,8001,1815,0.03651601316970967,scene0615_00,small,0.22417116422513492,0.22417116422513492,False,4536,0.09928488275403292,False,3
0.8624368976594768,False,0.7266012598249624,555,True,13012,17432,0.6995952497442512,scene0615_00,large,0.6995826963599554,0.6995826963599554,True,23703,0.4850282485875706,False,3
1.231240428790199,False,0.7078800075466952,1517,True,20017,4571,0.4227825303917154,scene0695_00,large,0.5122142536978933,0.5122142536978933,True,8924,0.24819460281261876,False,2
9.04823151125402,False,0.7078800075466952,1521,True,20017,622,0.10065561126108755,scene0695_00,small,0.09974342527261065,0.09974342527261065,False,6236,0.04323347466462779,False,3
